Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Vehicle|Hepburn|Evening|Spring|Amber|19 vehicles were stolen in Hepburn in 2014 (1.3 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Hindmarsh|Evening|Spring|Green|4 vehicles were stolen in Hindmarsh in 2014 (0.7 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Horsham|Evening|Spring|Green|17 vehicles were stolen in Horsham in 2014 (0.9 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Loddon|Evening|Spring|Amber|9 vehicles were stolen in Loddon in 2014 (1.2 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Macedon Ranges|Evening|Spring|Amber|62 vehicles were stolen in Macedon Ranges in 2014 (1.4 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Mildura|Evening|Spring|Red|188 vehicles were stolen in Mildura in 2014 (3.5 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Moorabool|Evening|Spring|Red|103 vehicles were stolen in Moorabool in 2014 (3.2 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Mount Alexander|Evening|Spring|Green|16 vehicles were stolen in Mount Alexander in 2014 (0.9 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Moyne|Evening|Spring|Amber|20 vehicles were stolen in Moyne in 2014 (1.2 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Northern Grampians|Evening|Spring|Green|8 vehicles were stolen in Northern Grampians in 2014 (0.7 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Pyrenees|Evening|Spring|Red|19 vehicles were stolen in Pyrenees in 2014 (2.7 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Queenscliffe|Evening|Spring|Green|2 vehicles were stolen in Queenscliffe in 2014 (0.6 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Southern Grampians|Evening|Spring|Green|8 vehicles were stolen in Southern Grampians in 2014 (0.5 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Surf Coast|Evening|Spring|Amber|46 vehicles were stolen in Surf Coast in 2014 (1.6 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Swan Hill|Evening|Spring|Amber|39 vehicles were stolen in Swan Hill in 2014 (1.9 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Warrnambool|Evening|Spring|Green|25 vehicles were stolen in Warrnambool in 2014 (0.7 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|West Wimmera|Evening|Spring|Amber|4 vehicles were stolen in West Wimmera in 2014 (1.0 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Yarriambiack|Evening|Spring|Green|4 vehicles were stolen in Yarriambiack in 2014 (0.6 for every 1,000 residents)|It is starting to get warm - keep your vehicle locked with windows closed|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Banyule|Evening|Summer|Red|334 vehicles were stolen in Banyule in 2014 (2.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Brimbank|Evening|Summer|Red|930 vehicles were stolen in Brimbank in 2014 (4.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Darebin|Evening|Summer|Red|951 vehicles were stolen in Darebin in 2014 (6.3 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Hobsons Bay|Evening|Summer|Red|266 vehicles were stolen in Hobsons Bay in 2014 (2.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Hume|Evening|Summer|Red|1,064 vehicles were stolen in Hume in 2014 (5.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Maribyrnong|Evening|Summer|Red|416 vehicles were stolen in Maribyrnong in 2014 (4.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Melbourne|Evening|Summer|Red|574 vehicles were stolen in Melbourne in 2014 (4.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Melton|Evening|Summer|Red|462 vehicles were stolen in Melton in 2014 (3.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Moonee Valley|Evening|Summer|Red|378 vehicles were stolen in Moonee Valley in 2014 (3.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Moreland|Evening|Summer|Red|929 vehicles were stolen in Moreland in 2014 (5.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Nillumbik|Evening|Summer|Green|55 vehicles were stolen in Nillumbik in 2014 (0.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Whittlesea|Evening|Summer|Red|870 vehicles were stolen in Whittlesea in 2014 (4.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Wyndham|Evening|Summer|Red|629 vehicles were stolen in Wyndham in 2014 (3.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Yarra|Evening|Summer|Red|503 vehicles were stolen in Yarra in 2014 (5.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Alpine|Evening|Summer|Green|4 vehicles were stolen in Alpine in 2014 (0.3 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Bass Coast|Evening|Summer|Amber|45 vehicles were stolen in Bass Coast in 2014 (1.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Baw Baw|Evening|Summer|Amber|78 vehicles were stolen in Baw Baw in 2014 (1.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Benalla|Evening|Summer|Amber|15 vehicles were stolen in Benalla in 2014 (1.1 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Boroondara|Evening|Summer|Amber|196 vehicles were stolen in Boroondara in 2014 (1.1 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|East Gippsland|Evening|Summer|Green|41 vehicles were stolen in East Gippsland in 2014 (0.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Greater Shepparton|Evening|Summer|Red|134 vehicles were stolen in Greater Shepparton in 2014 (2.1 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Indigo|Evening|Summer|Green|7 vehicles were stolen in Indigo in 2014 (0.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Knox|Evening|Summer|Red|368 vehicles were stolen in Knox in 2014 (2.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Latrobe|Evening|Summer|Red|160 vehicles were stolen in Latrobe in 2014 (2.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Manningham|Evening|Summer|Amber|129 vehicles were stolen in Manningham in 2014 (1.1 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Mansfield|Evening|Summer|Green|5 vehicles were stolen in Mansfield in 2014 (0.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Maroondah|Evening|Summer|Red|304 vehicles were stolen in Maroondah in 2014 (2.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Mitchell|Evening|Summer|Red|87 vehicles were stolen in Mitchell in 2014 (2.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Moira|Evening|Summer|Green|24 vehicles were stolen in Moira in 2014 (0.8 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Monash|Evening|Summer|Amber|354 vehicles were stolen in Monash in 2014 (1.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Murrindindi|Evening|Summer|Amber|19 vehicles were stolen in Murrindindi in 2014 (1.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|South Gippsland|Evening|Summer|Green|27 vehicles were stolen in South Gippsland in 2014 (0.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Strathbogie|Evening|Summer|Amber|13 vehicles were stolen in Strathbogie in 2014 (1.3 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Towong|Evening|Summer|Green|1 vehicles were stolen in Towong in 2014 (0.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Wangaratta|Evening|Summer|Green|26 vehicles were stolen in Wangaratta in 2014 (0.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Wellington|Evening|Summer|Amber|67 vehicles were stolen in Wellington in 2014 (1.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Whitehorse|Evening|Summer|Amber|302 vehicles were stolen in Whitehorse in 2014 (1.8 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Wodonga|Evening|Summer|Red|77 vehicles were stolen in Wodonga in 2014 (2.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Yarra Ranges|Evening|Summer|Amber|259 vehicles were stolen in Yarra Ranges in 2014 (1.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Bayside|Evening|Summer|Green|96 vehicles were stolen in Bayside in 2014 (1.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Cardinia|Evening|Summer|Amber|144 vehicles were stolen in Cardinia in 2014 (1.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Casey|Evening|Summer|Red|704 vehicles were stolen in Casey in 2014 (2.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Frankston|Evening|Summer|Red|432 vehicles were stolen in Frankston in 2014 (3.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Glen Eira|Evening|Summer|Amber|159 vehicles were stolen in Glen Eira in 2014 (1.1 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Greater Dandenong|Evening|Summer|Red|634 vehicles were stolen in Greater Dandenong in 2014 (4.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Kingston|Evening|Summer|Amber|264 vehicles were stolen in Kingston in 2014 (1.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Mornington Peninsula|Evening|Summer|Amber|285 vehicles were stolen in Mornington Peninsula in 2014 (1.8 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Port Phillip|Evening|Summer|Red|415 vehicles were stolen in Port Phillip in 2014 (3.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Stonnington|Evening|Summer|Red|340 vehicles were stolen in Stonnington in 2014 (3.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Ararat|Evening|Summer|Amber|12 vehicles were stolen in Ararat in 2014 (1.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Ballarat|Evening|Summer|Red|301 vehicles were stolen in Ballarat in 2014 (2.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Buloke|Evening|Summer|Green|1 vehicles were stolen in Buloke in 2014 (0.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Campaspe|Evening|Summer|Red|100 vehicles were stolen in Campaspe in 2014 (2.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Central Goldfields|Evening|Summer|Amber|24 vehicles were stolen in Central Goldfields in 2014 (1.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Colac-Otway|Evening|Summer|Amber|23 vehicles were stolen in Colac-Otway in 2014 (1.1 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Corangamite|Evening|Summer|Amber|24 vehicles were stolen in Corangamite in 2014 (1.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Gannawarra|Evening|Summer|Amber|10 vehicles were stolen in Gannawarra in 2014 (1.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Glenelg|Evening|Summer|Amber|39 vehicles were stolen in Glenelg in 2014 (2.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Golden Plains|Evening|Summer|Amber|33 vehicles were stolen in Golden Plains in 2014 (1.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Greater Bendigo|Evening|Summer|Amber|151 vehicles were stolen in Greater Bendigo in 2014 (1.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Greater Geelong|Evening|Summer|Red|799 vehicles were stolen in Greater Geelong in 2014 (3.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Hepburn|Evening|Summer|Amber|19 vehicles were stolen in Hepburn in 2014 (1.3 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Hindmarsh|Evening|Summer|Green|4 vehicles were stolen in Hindmarsh in 2014 (0.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Horsham|Evening|Summer|Green|17 vehicles were stolen in Horsham in 2014 (0.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Loddon|Evening|Summer|Amber|9 vehicles were stolen in Loddon in 2014 (1.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Macedon Ranges|Evening|Summer|Amber|62 vehicles were stolen in Macedon Ranges in 2014 (1.4 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Mildura|Evening|Summer|Red|188 vehicles were stolen in Mildura in 2014 (3.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Moorabool|Evening|Summer|Red|103 vehicles were stolen in Moorabool in 2014 (3.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Mount Alexander|Evening|Summer|Green|16 vehicles were stolen in Mount Alexander in 2014 (0.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Moyne|Evening|Summer|Amber|20 vehicles were stolen in Moyne in 2014 (1.2 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Northern Grampians|Evening|Summer|Green|8 vehicles were stolen in Northern Grampians in 2014 (0.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Pyrenees|Evening|Summer|Red|19 vehicles were stolen in Pyrenees in 2014 (2.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Queenscliffe|Evening|Summer|Green|2 vehicles were stolen in Queenscliffe in 2014 (0.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Southern Grampians|Evening|Summer|Green|8 vehicles were stolen in Southern Grampians in 2014 (0.5 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Surf Coast|Evening|Summer|Amber|46 vehicles were stolen in Surf Coast in 2014 (1.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Swan Hill|Evening|Summer|Amber|39 vehicles were stolen in Swan Hill in 2014 (1.9 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Warrnambool|Evening|Summer|Green|25 vehicles were stolen in Warrnambool in 2014 (0.7 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|West Wimmera|Evening|Summer|Amber|4 vehicles were stolen in West Wimmera in 2014 (1.0 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Yarriambiack|Evening|Summer|Green|4 vehicles were stolen in Yarriambiack in 2014 (0.6 for every 1,000 residents)|It is summer and hot - but keep your vehicle locked with windows closed|Don't leave cars keys accessible at home when you go on holiday|Avoid those dark parking spots on side streets in you can
Vehicle|Banyule|Evening|Winter|Red|334 vehicles were stolen in Banyule in 2014 (2.7 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Brimbank|Evening|Winter|Red|930 vehicles were stolen in Brimbank in 2014 (4.7 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Darebin|Evening|Winter|Red|951 vehicles were stolen in Darebin in 2014 (6.3 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Hobsons Bay|Evening|Winter|Red|266 vehicles were stolen in Hobsons Bay in 2014 (2.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Hume|Evening|Winter|Red|1,064 vehicles were stolen in Hume in 2014 (5.5 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Maribyrnong|Evening|Winter|Red|416 vehicles were stolen in Maribyrnong in 2014 (4.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Melbourne|Evening|Winter|Red|574 vehicles were stolen in Melbourne in 2014 (4.4 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Melton|Evening|Winter|Red|462 vehicles were stolen in Melton in 2014 (3.5 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Moonee Valley|Evening|Winter|Red|378 vehicles were stolen in Moonee Valley in 2014 (3.2 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Moreland|Evening|Winter|Red|929 vehicles were stolen in Moreland in 2014 (5.5 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
